140.55,144.86,147.89,143.79,142.95,147.77,152.08,147.32,139.9
104.81,107.28,114.31,115.35,107.86,101.12,123.35,116.31,113.48
26.422,27.794,32.485,28.918,31.542,33.183,28.561,33.163,34.011
178.49,181.48,184.49,193.09,175.07,193.39,137.27,176.93,193.11
169.45,183.93,180.1,190.62,171.73,185.16,140.7,185.66,190.58
205.51,193.47,211.05,218.46,211.96,201.54,171.47,206.68,213.96
88.353,67.325,92.242,85.962,67.964,80.189,52.219,87.207,99.995
